Timeline,Start time,Duration,Row,Instance number,BUILD UP PROGRESSION,OFFSIDE,POSSESSION,POSSESSION END,SEAM THREE,SEAM TWO,Ungrouped,Notes,Flags
FF VS SI copy,1930.2266666638322,30.71999996456907,HOME POSSESSION,43,,OFFSIDE,P-M3,,,,,,
FF VS SI copy,2000.753095952381,3.959999998582589,HOME POSSESSION,44,,,P-M3,,,,,,
FF VS SI copy,2005.073095946712,48.119999919217435,HOME POSSESSION,45,,,"P-M3, P-M3","SHOT IN BOX, ON TARGET, SHOT",SEAM THREE ENTRY,,"Cross Successful, CROSSES",,
FF VS SI copy,2053.5530958475056,14.639999937641733,HOME POSSESSION,46,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,2073.0133333333333,12.274993200113386,HOME POSSESSION,47,,,P-M3,,,,,,
FF VS SI copy,2101.1519784084467,41.15999979591834,HOME POSSESSION,48,P-F3,,"P-M3, P-D3",,,SEAM TWO ENTRY,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,2210.7616665150226,33.11999983843543,HOME POSSESSION,49,P-F3,,P-M3,,SEAM THREE ENTRY,SEAM TWO ENTRY,PENALTY AREA ENTRY,,
FF VS SI copy,2257.945,7.079999978741398,HOME POSSESSION,50,,,P-M3,,,,,,
FF VS SI copy,2276.40489158305,30.599999852607652,HOME POSSESSION,51,,,"P-M3, P-D3",,,,,,
FF VS SI copy,2312.524891390306,24.6751086040249,HOME POSSESSION,52,P-F3,,P-M3,"SHOT IN BOX, ON TARGET, SHOT",,SEAM TWO ENTRY,"Cross Successful, CROSSES",,
FF VS SI copy,2348.158055364229,12.719999947562428,HOME POSSESSION,53,P-F3,,,,,,"Cross Successful, CROSSES",,
FF VS SI copy,2357.8780553117913,8.639999970238023,HOME POSSESSION,54,P-F3,,,,,,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,2397.2666666227324,25.5599998795351,HOME POSSESSION,55,P-F3,,P-M3,"SHOT IN BOX, SHOT",SEAM THREE ENTRY,,PENALTY AREA ENTRY,,
FF VS SI copy,2464.6518720776644,28.07999986536288,HOME POSSESSION,56,P-F3,,P-M3,"ON TARGET, SHOT",,SEAM TWO ENTRY,,,
FF VS SI copy,2514.8740420819163,18.239999919217553,HOME POSSESSION,57,P-F3,,P-M3,"SHOT IN BOX, SHOT",,SEAM TWO ENTRY,PENALTY AREA ENTRY,,
FF VS SI copy,2565.0916666354874,52.3199997349775,HOME POSSESSION,58,P-F3,,P-M3,,SEAM THREE ENTRY,SEAM TWO ENTRY,,,
FF VS SI copy,2638.7716662400794,35.39999982709742,HOME POSSESSION,59,P-F3,,P-M3,REVIEW (LABEL),,SEAM TWO ENTRY,"Cross Unsuccessful, CROSSES",,
FF VS SI copy,2690.66278381661,28.67999986394534,HOME POSSESSION,60,P-F3,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,2763.1372338123583,8.639999970238023,HOME POSSESSION,61,,,P-D3,,,,,,
FF VS SI copy,2768.7772337825963,25.679999878117997,HOME POSSESSION,62,,,P-M3,,,,,,
FF VS SI copy,2799.2572336196145,16.679999926303935,HOME POSSESSION,63,,,P-M3,,,,,,
FF VS SI copy,2831.0572334495464,29.007766513605475,HOME POSSESSION,64,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,2857.064999963152,17.879999920634873,HOME POSSESSION,65,,,P-M3,,,,,,
FF VS SI copy,2874.824999868197,7.079999978741398,HOME POSSESSION,66,,,P-M3,,,,,,
FF VS SI copy,2886.224999807256,6.23999998299314,HOME POSSESSION,67,,,P-M3,,,,,,
FF VS SI copy,2912.3549409566326,42.839999787414854,HOME POSSESSION,68,P-F3,,P-M3,"REVIEW (LABEL), SHOT",SEAM THREE ENTRY,"SEAM TWO ENTRY, SEAM TWO ENTRY",PENALTY AREA ENTRY,,
FF VS SI copy,2985.503333295068,9.1199999674036,HOME POSSESSION,69,,,P-M3,,,,,,
FF VS SI copy,3029.7143105073696,18.95999991496592,HOME POSSESSION,70,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,3054.5199999489796,7.319999977324187,HOME POSSESSION,71,P-F3,,,,,,,,
FF VS SI copy,3068.799999872449,22.319999896541958,HOME POSSESSION,72,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,3135.2984514158165,13.274881917516723,HOME POSSESSION,73,P-F3,,P-M3,"SHOT IN BOX, ON TARGET, SHOT",SEAM THREE ENTRY,,"Cross Successful, CROSSES",,
FF VS SI copy,3174.848333331916,21.600000000000364,HOME POSSESSION,74,,,P-D3,,,,,,
FF VS SI copy,3519.95,15.720000000000255,HOME POSSESSION,75,"P-F3, P-F3",,P-M3,"SHOT IN BOX, SHOT",,SEAM TWO ENTRY,PENALTY AREA ENTRY,,
FF VS SI copy,3563.8802729152494,32.039999999999964,HOME POSSESSION,76,,,P-M3,,,SEAM TWO ENTRY,,,
FF VS SI copy,3604.4402729152494,21.59999999999991,HOME POSSESSION,77,,,P-M3,,,,,,
FF VS SI copy,3628.080272915249,10.320000000000164,HOME POSSESSION,78,,,P-M3,,,,,,
FF VS SI copy,3636.65,22.679999999999836,HOME POSSESSION,79,,,P-M3,,,SEAM TWO ENTRY,,,
